u,v,key,osmid,highway,name,oneway,reversed,length,geometry,lanes,maxspeed,ref,bridge,width,access,service,tunnel,junction
9325401196,6673875033,0,"[1055687101, 1055687103]",secondary,North San Saba Street,True,False,71.36653032837225,"LINESTRING (-98.500168 29.42577, -98.5001077 29.4262774, -98.5000921 29.4264084)",3,,,,,,,,
9325401197,9325401201,0,1010777989,footway,,False,False,8.909355690784711,"LINESTRING (-98.5000739 29.4256849, -98.5000634 29.4257645)",,,,,,,,,
9325401197,1360124507,0,155998282,primary,West Commerce Street,True,False,10.082922394188822,"LINESTRING (-98.5000739 29.4256849, -98.5000834 29.4256847, -98.500178 29.4256856)",3,,,,,,,,
9325401197,9325401194,0,1010777989,footway,,False,True,19.583302334282504,"LINESTRING (-98.5000739 29.4256849, -98.5000854 29.4255976, -98.5001861 29.4256073)",,,,,,,,,
9325401201,9325401196,0,1010777989,footway,,False,False,10.148967378114614,"LINESTRING (-98.5000634 29.4257645, -98.500168 29.42577)",,,,,,,,,
9325401201,9325401197,0,1010777989,footway,,False,True,8.909355690784711,"LINESTRING (-98.5000634 29.4257645, -98.5000739 29.4256849)",,,,,,,,,
9325401201,938877016,0,80475354,footway,,False,True,24.285565729457247,"LINESTRING (-98.5000634 29.4257645, -98.500065 29.4258265, -98.4999134 29.4259103)",,,,,,,,,
9325401203,9325401194,0,1010777989,footway,,False,False,7.01530251678713,"LINESTRING (-98.5002581 29.4256142, -98.5001861 29.4256073)",,,,,,,,,
9325401203,9325401195,0,1010777989,footway,,False,True,8.802060687737487,"LINESTRING (-98.5002581 29.4256142, -98.5002546 29.4256933)",,,,,,,,,
9325401203,9325401204,0,1010777988,footway,,False,True,41.45768229603967,"LINESTRING (-98.5002581 29.4256142, -98.5002523 29.4255949, -98.5002963 29.4252441)",,,,,,,,,
9325401204,3947211470,0,15160941,pedestrian,Produce Row,False,False,0.9062533953973884,"LINESTRING (-98.5002963 29.4252441, -98.5003056 29.425245)",,,,,,,,,
9325401204,2507843161,0,15160941,pedestrian,Produce Row,False,True,7.00692738582453,"LINESTRING (-98.5002963 29.4252441, -98.5002244 29.4252371)",,,,,,,,,
9325401204,9325401203,0,1010777988,footway,,False,False,41.45768229603967,"LINESTRING (-98.5002963 29.4252441, -98.5002523 29.4255949, -98.5002581 29.4256142)",,,,,,,,,
9325401205,938876966,0,80475346,footway,,False,False,17.66282867104002,"LINESTRING (-98.4989242 29.4260336, -98.4989393 29.4258753)",,,,,,,,,
9325401205,938876965,0,80475346,footway,,False,True,16.68125688842793,"LINESTRING (-98.4989242 29.4260336, -98.4989099 29.4261831)",,,,,,,,,
9325401205,9325401206,0,1010777990,footway,,False,True,10.837692451944887,"LINESTRING (-98.4989242 29.4260336, -98.4990354 29.4260445)",,,,,,,,,
9325401205,11235907355,0,1010777990,footway,,False,False,11.023306126793239,"LINESTRING (-98.4989242 29.4260336, -98.4988343 29.4260237, -98.4988137 29.426033)",,,,,,,,,
9325401206,9325401205,0,1010777990,footway,,False,False,10.837692451944887,"LINESTRING (-98.4990354 29.4260445, -98.4989242 29.4260336)",,,,,,,,,
9325401206,938877028,0,80475360,footway,,False,False,10.870271776392869,"LINESTRING (-98.4990354 29.4260445, -98.4990361 29.4260368, -98.499047 29.426016, -98.4990559 29.4260067, -98.4990774 29.4259937, -98.4991138 29.4259877)",,,,,,,,,
9325401206,938877026,0,80475360,footway,,False,True,12.0870680455979,"LINESTRING (-98.4990354 29.4260445, -98.499034 29.4260595, -98.4990402 29.4260799, -98.4990548 29.4260989, -98.4990803 29.426114, -98.4991059 29.4261189)",,,,,,,,,
9325401207,6673875025,0,243873779,tertiary,West Houston Street,False,False,39.62901535541741,"LINESTRING (-98.5001657 29.4265831, -98.5005725 29.4266215)",2,,,,,,,,
9325401207,150058353,0,243873779,tertiary,West Houston Street,False,True,9.098501589753257,"LINESTRING (-98.5001657 29.4265831, -98.5000723 29.4265743)",2,,,,,,,,
9325401207,9325401210,0,1010777991,footway,,False,False,17.019809963300915,"LINESTRING (-98.5001657 29.4265831, -98.500158 29.4266524, -98.5000626 29.4266448)",,,,,,,,,
9325401207,9325401209,0,1010777991,footway,,False,True,17.738977653505607,"LINESTRING (-98.5001657 29.4265831, -98.5001743 29.4265052, -98.5000817 29.4264952)",,,,,,,,,
9325401208,9325401212,0,1010777991,footway,,False,False,9.008667515834947,"LINESTRING (-98.4999931 29.4265671, -98.4999999 29.4264863)",,,,,,,,,
9325401208,150058353,0,1055687102,tertiary,West Houston Street,False,False,7.7121382974835795,"LINESTRING (-98.4999931 29.4265671, -98.5000723 29.4265743)",2,,,,,,,,
9325401208,9325401210,0,1010777991,footway,,False,True,15.336332269682842,"LINESTRING (-98.4999931 29.4265671, -98.4999871 29.4266388, -98.5000626 29.4266448)",,,,,,,,,
9325401208,938877027,0,1055687102,tertiary,West Houston Street,False,True,91.7465941377941,"LINESTRING (-98.4999931 29.4265671, -98.4999443 29.4265627, -98.4990509 29.4264815)",2,,,,,,,,
9325401209,9325401212,0,1010777991,footway,,False,True,7.983856987105906,"LINESTRING (-98.5000817 29.4264952, -98.4999999 29.4264863)",,,,,,,,,
9325401209,150058353,0,1055687103,secondary,North San Saba Street,True,False,8.842520423963125,"LINESTRING (-98.5000817 29.4264952, -98.5000723 29.4265743)",3,,,,,,,,
9325401209,9325401207,0,1010777991,footway,,False,False,17.738977653505607,"LINESTRING (-98.5000817 29.4264952, -98.5001743 29.4265052, -98.5001657 29.4265831)",,,,,,,,,
9325401210,4112148736,0,1055687104,secondary,North San Saba Street,True,False,71.74192501339283,"LINESTRING (-98.5000626 29.4266448, -98.4999744 29.4272854)",2,,,,,,,,
9325401210,9325401208,0,1010777991,footway,,False,False,15.336332269682842,"LINESTRING (-98.5000626 29.4266448, -98.4999871 29.4266388, -98.4999931 29.4265671)",,,,,,,,,
9325401210,9325401207,0,1010777991,footway,,False,True,17.019809963300915,"LINESTRING (-98.5000626 29.4266448, -98.500158 29.4266524, -98.5001657 29.4265831)",,,,,,,,,
9325401212,938877021,0,80475353,footway,,False,True,21.425574024029572,"LINESTRING (-98.4999999 29.4264863, -98.499855 29.4263407)",,,,,,,,,
9325401212,9325401209,0,1010777991,footway,,False,False,7.983856987105906,"LINESTRING (-98.4999999 29.4264863, -98.5000817 29.4264952)",,,,,,,,,
9325401212,9325401208,0,1010777991,footway,,False,True,9.008667515834947,"LINESTRING (-98.4999999 29.4264863, -98.4999931 29.4265671)",,,,,,,,,
9325401215,4112148726,0,409303585,service,,True,False,8.312328162583357,"LINESTRING (-98.4980269 29.4272536, -98.4979423 29.427241)",,,,,,,,,
9325401215,9325429327,0,"[1010777992, 1010777994]",footway,,False,False,45.2360866284523,"LINESTRING (-98.4980269 29.4272536, -98.4980214 29.4272946, -98.4979891 29.4275818, -98.4979009 29.4275771)",,,,,,,,,
9325401215,9325429324,0,1010777992,footway,,False,True,87.87804984403851,"LINESTRING (-98.4980269 29.4272536, -98.4981173 29.4265844, -98.4981448 29.4264704)",,,,,,,,,
9325429318,149767945,0,406185501,tertiary,West Houston Street,False,False,8.763357562357784,"LINESTRING (-98.4978116 29.4263891, -98.497902 29.4263857)",2,,,,,,,,
9325429318,149863941,0,406185501,tertiary,West Houston Street,False,True,52.3068496362836,"LINESTRING (-98.4978116 29.4263891, -98.497763 29.426391, -98.497272 29.426409)",2,,,,,,,,
9325429318,9325429319,0,1010777993,footway,,False,False,17.67134751291603,"LINESTRING (-98.4978116 29.4263891, -98.4978073 29.4264739, -98.4978923 29.426473)",,,,,,,,,
9325429318,3607973418,0,1010777993,footway,,False,True,42.33917895227344,"LINESTRING (-98.4978116 29.4263891, -98.4978148 29.4263262, -98.4979102 29.4263195, -98.4980614 29.4263089, -98.4981785 29.4263007)",,,,,,,,,
9325429319,9325429321,0,1010777993,footway,,False,False,14.28626933764034,"LINESTRING (-98.4978923 29.426473, -98.4980398 29.4264715)",,,,,,,,,
9325429319,149767948,0,98620860,primary,North Santa Rosa Street,True,False,108.95553410997492,"LINESTRING (-98.4978923 29.426473, -98.4977976 29.4273253, -98.4977839 29.4274483)",,,,,,,,,
9325429319,9325429318,0,1010777993,footway,,False,True,17.67134751291603,"LINESTRING (-98.4978923 29.426473, -98.4978073 29.4264739, -98.4978116 29.4263891)",,,,,,,,,
9325429321,1140970028,0,15147277,primary,North Santa Rosa Street,True,False,9.061875305704849,"LINESTRING (-98.4980398 29.4264715, -98.4980501 29.4263905)",,,,,,,,,
9325429321,9325429324,0,1010777993,footway,,False,False,10.169929213926876,"LINESTRING (-98.4980398 29.4264715, -98.4981448 29.4264704)",,,,,,,,,
9325429321,9325429319,0,1010777993,footway,,False,True,14.28626933764034,"LINESTRING (-98.4980398 29.4264715, -98.4978923 29.426473)",,,,,,,,,
9325429323,3607973418,0,1010777993,footway,,False,False,11.250777360228275,"LINESTRING (-98.4981587 29.4264004, -98.4981785 29.4263007)",,,,,,,,,
9325429323,9325429324,0,1010777993,footway,,False,True,7.899213540730989,"LINESTRING (-98.4981587 29.4264004, -98.4981448 29.4264704)",,,,,,,,,
9325429323,938877027,0,1055687102,tertiary,West Houston Street,False,False,86.8784112733577,"LINESTRING (-98.4981587 29.4264004, -98.4990509 29.4264815)",2,,,,,,,,
9325429323,1140970028,0,1055687102,tertiary,West Houston Street,False,True,10.575310809225634,"LINESTRING (-98.4981587 29.4264004, -98.4980501 29.4263905)",2,,,,,,,,
9325429324,9325429323,0,1010777993,footway,,False,False,7.899213540730989,"LINESTRING (-98.4981448 29.4264704, -98.4981587 29.4264004)",,,,,,,,,
9325429324,9325429321,0,1010777993,footway,,False,True,10.169929213926876,"LINESTRING (-98.4981448 29.4264704, -98.4980398 29.4264715)",,,,,,,,,
9325429324,9325401215,0,1010777992,footway,,False,False,87.87804984403851,"LINESTRING (-98.4981448 29.4264704, -98.4981173 29.4265844, -98.4980269 29.4272536)",,,,,,,,,
9325429327,1140970001,0,15147277,primary,North Santa Rosa Street,True,False,12.729476475938503,"LINESTRING (-98.4979009 29.4275771, -98.4979141 29.4274632)",,,,,,,,,
9325429327,9325429328,0,1010777994,footway,,False,False,12.952671323205738,"LINESTRING (-98.4979009 29.4275771, -98.4977674 29.4275701)",,,,,,,,,
9325429327,9325401215,0,"[1010777992, 1010777994]",footway,,False,True,45.2360866284523,"LINESTRING (-98.4979009 29.4275771, -98.4979891 29.4275818, -98.4980214 29.4272946, -98.4980269 29.4272536)",,,,,,,,,
9325429328,4112148785,0,98620860,primary,North Santa Rosa Street,True,False,5.48706178448218,"LINESTRING (-98.4977674 29.4275701, -98.4977607 29.4276191)",,,,,,,,,
9325429328,9325429327,0,1010777994,footway,,False,True,12.952671323205738,"LINESTRING (-98.4977674 29.4275701, -98.4979009 29.4275771)",,,,,,,,,
9325429328,9325429329,0,1010777994,footway,,False,False,23.109648919206183,"LINESTRING (-98.4977674 29.4275701, -98.4976655 29.4275647, -98.4976754 29.4274461)",,,,,,,,,
9325429329,149767948,0,243873783,secondary,West Travis Street,False,False,10.510912881452791,"LINESTRING (-98.4976754 29.4274461, -98.4977839 29.4274483)",4,,,,,,,,
9325429329,9325429330,0,1010777994,footway,,False,False,7.7255676668365725,"LINESTRING (-98.4976754 29.4274461, -98.4976811 29.4273768)",,,,,,,,,
9325429329,4112148756,0,243873783,secondary,West Travis Street,False,True,33.52805844570748,"LINESTRING (-98.4976754 29.4274461, -98.4976404 29.4274454, -98.4973293 29.4274392)",4,,,,,,,,
9325429329,9325429328,0,1010777994,footway,,False,True,23.109648919206183,"LINESTRING (-98.4976754 29.4274461, -98.4976655 29.4275647, -98.4977674 29.4275701)",,,,,,,,,
9325429330,9325429329,0,1010777994,footway,,False,True,7.7255676668365725,"LINESTRING (-98.4976811 29.4273768, -98.4976754 29.4274461)",,,,,,,,,
9325429333,9550503956,0,15164434,residential,Jefferson Street,False,False,33.869627134593564,"LINESTRING (-98.4885221 29.4293169, -98.4885133 29.4296214)",,,,,,,,,
9325429333,1437615397,0,15164434,residential,Jefferson Street,False,True,7.195788439158893,"LINESTRING (-98.4885221 29.4293169, -98.4885236 29.4292522)",,,,,,,,,
9325429333,1437615413,0,1198142237,footway,,False,False,6.351098074607886,"LINESTRING (-98.4885221 29.4293169, -98.4885876 29.4293197)",,,,,,,,,
9325429333,9325429337,0,1198142237,footway,,False,True,6.393055701106499,"LINESTRING (-98.4885221 29.4293169, -98.4884561 29.4293158)",,,,,,,,,
9325429334,1437615397,0,15164434,residential,Jefferson Street,False,False,7.750515166606586,"LINESTRING (-98.4885242 29.4291825, -98.4885236 29.4292522)",,,,,,,,,
9325429334,1665472042,0,15164434,residential,Jefferson Street,False,True,10.530459451908232,"LINESTRING (-98.4885242 29.4291825, -98.488525 29.4290878)",,,,,,,,,
9325429334,9325429338,0,1198142238,footway,,False,False,7.244283012846884,"LINESTRING (-98.4885242 29.4291825, -98.4884494 29.4291821)",,,,,,,,,
9325429334,9325429339,0,1198142238,footway,,False,True,7.970691923666125,"LINESTRING (-98.4885242 29.4291825, -98.4886065 29.429183)",,,,,,,,,
9325429335,1437615397,0,15174682,secondary,East Martin Street,True,False,7.137921813788247,"LINESTRING (-98.4884499 29.4292516, -98.4885236 29.4292522)",,,,,,,,,
9325429335,9325429337,0,1198142236,footway,,False,False,7.163932297095367,"LINESTRING (-98.4884499 29.4292516, -98.4884561 29.4293158)",,,,,,,,,
9325429335,9325429338,0,1198142236,footway,,False,True,7.728210026931588,"LINESTRING (-98.4884499 29.4292516, -98.4884494 29.4291821)",,,,,,,,,
9325429336,9325429339,0,1010777995,footway,,False,False,7.716387295191566,"LINESTRING (-98.488597 29.4292519, -98.4886065 29.429183)",,,,,,,,,
9325429336,1437615413,0,1010777995,footway,,False,True,7.5937920736060756,"LINESTRING (-98.488597 29.4292519, -98.4885876 29.4293197)",,,,,,,,,
9325429336,11090405237,0,15174682,secondary,East Martin Street,True,False,106.70647024414149,"LINESTRING (-98.488597 29.4292519, -98.4889449 29.4292502, -98.4896988 29.4292514)",,,,,,,,,
9325429337,9325429335,0,1198142236,footway,,False,True,7.163932297095367,"LINESTRING (-98.4884561 29.4293158, -98.4884499 29.4292516)",,,,,,,,,
9325429337,9325429333,0,1198142237,footway,,False,False,6.393055701106499,"LINESTRING (-98.4884561 29.4293158, -98.4885221 29.4293169)",,,,,,,,,
9325429337,9550503885,0,1198142239,footway,,False,False,33.93059605854346,"LINESTRING (-98.4884561 29.4293158, -98.4884501 29.4296209)",,,,,,,,,
9325429337,9550503941,0,1198142239,footway,,False,True,57.16884924035368,"LINESTRING (-98.4884561 29.4293158, -98.4878658 29.4293144)",,,,,,,,,
9325429338,9550504092,0,1036647864,footway,,False,True,88.46089682619838,"LINESTRING (-98.4884494 29.4291821, -98.487536 29.4291784)",,,,,,,,,
9325429338,9325429335,0,1198142236,footway,,False,False,7.728210026931588,"LINESTRING (-98.4884494 29.4291821, -98.4884499 29.4292516)",,,,,,,,,
9325429338,9325429334,0,1198142238,footway,,False,True,7.244283012846884,"LINESTRING (-98.4884494 29.4291821, -98.4885242 29.4291825)",,,,,,,,,
9325429338,9550504093,0,1198142240,footway,,False,False,10.530334754511191,"LINESTRING (-98.4884494 29.4291821, -98.48845 29.4290874)",,,,,,,,,
9325429339,9325429336,0,1010777995,footway,,False,True,7.716387295191566,"LINESTRING (-98.4886065 29.429183, -98.488597 29.4292519)",,,,,,,,,
9325429339,9550504066,0,1036647860,footway,,False,False,54.50793414529799,"LINESTRING (-98.4886065 29.429183, -98.4886076 29.4286928)",,,,,,,,,
9325429339,9325429334,0,1198142238,footway,,False,False,7.970691923666125,"LINESTRING (-98.4886065 29.429183, -98.4885242 29.4291825)",,,,,,,,,
9325429339,11090405231,0,1198142241,footway,,False,False,105.85380474230513,"LINESTRING (-98.4886065 29.429183, -98.4896995 29.4291847)",,,,,,,,,
9325429340,1665472090,0,15164434,residential,Jefferson Street,False,False,10.753545881793823,"LINESTRING (-98.4885292 29.428692, -98.4885277 29.4287887)",,,,,,,,,
9325429340,1460240685,0,15164434,residential,Jefferson Street,False,True,8.406348329967763,"LINESTRING (-98.4885292 29.428692, -98.4885292 29.4286164)",,,,,,,,,
9325429340,9550504066,0,1198142244,footway,,False,False,7.593352931110502,"LINESTRING (-98.4885292 29.428692, -98.4886076 29.4286928)",,,,,,,,,
9325429340,9325429346,0,1198142244,footway,,False,True,7.234804355003487,"LINESTRING (-98.4885292 29.428692, -98.4884545 29.4286914)",,,,,,,,,
9325429341,1460240685,0,15164434,residential,Jefferson Street,False,False,6.460550509225123,"LINESTRING (-98.4885296 29.4285583, -98.4885292 29.4286164)",,,,,,,,,
9325429341,9325429347,0,1198142243,footway,,False,False,7.1187148352847025,"LINESTRING (-98.4885296 29.4285583, -98.4884561 29.4285576)",,,,,,,,,
9325429341,9550504000,0,1198142243,footway,,False,True,8.370361481617426,"LINESTRING (-98.4885296 29.4285583, -98.4886159 29.4285624)",,,,,,,,,
9325429341,1665472107,0,15164434,residential,Jefferson Street,False,True,55.2868607752324,"LINESTRING (-98.4885296 29.4285583, -98.4885323 29.4280777, -98.4885324 29.4280611)",,,,,,,,,
9325429342,1460240685,0,152455282,secondary,East Pecan Street,True,False,7.94226662624697,"LINESTRING (-98.4886112 29.4286174, -98.4885292 29.4286164)",,,,,,,,,
9325429342,9550504000,0,1036647840,footway,,False,False,6.132645444554487,"LINESTRING (-98.4886112 29.4286174, -98.4886159 29.4285624)",,,,,,,,,
9325429342,9550504066,0,1036647840,footway,,False,True,8.391355444285358,"LINESTRING (-98.4886112 29.4286174, -98.4886076 29.4286928)",,,,,,,,,
9325429343,1162907096,0,152455282,secondary,East Pecan Street,True,False,47.38005969970016,"LINESTRING (-98.4884537 29.4286157, -98.4879645 29.4286115)",,,,,,,,,
9325429343,9325429346,0,689165380,footway,,False,False,8.417824400132346,"LINESTRING (-98.4884537 29.4286157, -98.4884545 29.4286914)",,,,,,,,,
9325429343,9325429347,0,689165380,footway,,False,True,6.464614271383589,"LINESTRING (-98.4884537 29.4286157, -98.4884561 29.4285576)",,,,,,,,,
9325429346,9325429343,0,689165380,footway,,False,True,8.417824400132346,"LINESTRING (-98.4884545 29.4286914, -98.4884537 29.4286157)",,,,,,,,,
9325429346,9550504091,0,1198142240,footway,,False,False,52.78314272095258,"LINESTRING (-98.4884545 29.4286914, -98.4879096 29.4286817)",,,,,,,,,
9325429346,9578435565,0,1198142240,footway,,False,True,10.800208579786263,"LINESTRING (-98.4884545 29.4286914, -98.4884518 29.4287885)",,,,,,,,,
9325429346,9325429340,0,1198142244,footway,,False,False,7.234804355003487,"LINESTRING (-98.4884545 29.4286914, -98.4885292 29.428692)",,,,,,,,,
9325429347,9325429343,0,689165380,footway,,False,False,6.464614271383589,"LINESTRING (-98.4884561 29.4285576, -98.4884537 29.4286157)",,,,,,,,,
9325429347,9550504082,0,1036647863,footway,,False,False,47.63945885897273,"LINESTRING (-98.4884561 29.4285576, -98.4879642 29.4285588)",,,,,,,,,
9325429347,9325429341,0,1198142243,footway,,False,True,7.1187148352847025,"LINESTRING (-98.4884561 29.4285576, -98.4885296 29.4285583)",,,,,,,,,
9325429347,9550504080,0,1198142245,footway,,False,True,55.36430663728239,"LINESTRING (-98.4884561 29.4285576, -98.4884579 29.4280597)",,,,,,,,,
9325429348,11090307023,0,639859120,service,,False,False,18.782701654667353,"LINESTRING (-98.4920584 29.4290677, -98.4921091 29.4291055, -98.492154 29.4291645, -98.4921532 29.4292045)",,,,,,,parking_aisle,,
9325429351,149700049,0,100057981,residential,Villita Street,False,False,10.116974484003629,"LINESTRING (-98.4917282 29.4227355, -98.491629 29.422707)",,,,,,,,,
9325429351,149554578,0,100057981,residential,Villita Street,False,True,42.00429594489681,"LINESTRING (-98.4917282 29.4227355, -98.49214 29.422854)",,,,,,,,,
9325429351,9325429355,0,1198486715,footway,,False,False,9.599220909886965,"LINESTRING (-98.4917282 29.4227355, -98.4916927 29.4226549)",,,,,,,,,
9325429351,9325429356,0,1198486715,footway,,False,True,11.305827961688912,"LINESTRING (-98.4917282 29.4227355, -98.4917698 29.4228305)",,,,,,,,,
9325429352,7145836897,0,149401422,secondary,South Saint Mary's Street,True,False,23.700084903601706,"LINESTRING (-98.4915929 29.4226276, -98.4915029 29.4224294)",,,,,,,,,
9325429352,9325429354,0,1198486716,footway,,False,False,8.478669855348933,"LINESTRING (-98.4915929 29.4226276, -98.4915083 29.422608)",,,,,,,,,
9325429352,9325429355,0,1198486716,footway,,False,True,10.13140840384628,"LINESTRING (-98.4915929 29.4226276, -98.4916927 29.4226549)",,,,,,,,,
9325429353,9873006914,0,149401427,residential,Villita Street,False,False,34.97267070174176,"LINESTRING (-98.4915435 29.4226852, -98.491197 29.4225967)",,,,,,,,,
9325429353,149700049,0,149401427,residential,Villita Street,False,True,8.628438265040085,"LINESTRING (-98.4915435 29.4226852, -98.491629 29.422707)",,,,,,,,,
9325429353,9152106089,0,1010777996,footway,,False,False,9.523816635794539,"LINESTRING (-98.4915435 29.4226852, -98.4915798 29.4227648)",,,,,,,,,
9325429353,9325429354,0,1010777996,footway,,False,True,9.236469735330575,"LINESTRING (-98.4915435 29.4226852, -98.4915083 29.422608)",,,,,,,,,
9325429354,9325429353,0,1010777996,footway,,False,False,9.236469735330575,"LINESTRING (-98.4915083 29.422608, -98.4915435 29.4226852)",,,,,,,,,
9325429354,11117695572,0,1198477655,footway,,False,True,99.53078808772982,"LINESTRING (-98.4915083 29.422608, -98.490523 29.4223537)",,,,,,,,,
9325429354,11117695580,0,1198477656,footway,,False,True,19.202264859596767,"LINESTRING (-98.4915083 29.422608, -98.4914363 29.4224471)",,,,,,,,,
9325429354,9325429352,0,1198486716,footway,,False,True,8.478669855348933,"LINESTRING (-98.4915083 29.422608, -98.4915929 29.4226276)",,,,,,,,,
9325429355,11117749677,0,1198486711,footway,,False,False,120.76334542338647,"LINESTRING (-98.4916927 29.4226549, -98.4912352 29.4216446)",,,,,,,,,
9325429355,9325429351,0,1198486715,footway,,False,True,9.599220909886965,"LINESTRING (-98.4916927 29.4226549, -98.4917282 29.4227355)",,,,,,,,,
9325429355,9325429352,0,1198486716,footway,,False,False,10.13140840384628,"LINESTRING (-98.4916927 29.4226549, -98.4915929 29.4226276)",,,,,,,,,
9325429355,11117749676,0,1198486712,footway,,False,True,39.84626462545983,"LINESTRING (-98.4916927 29.4226549, -98.4920485 29.4227605, -98.4920831 29.4227535)",,,,,,,,,
9325429356,9325429357,0,990437529,footway,,False,False,10.91020422040705,"LINESTRING (-98.4917698 29.4228305, -98.4916651 29.4227943)",,,,,,,,,
9325429356,9152106088,0,990437529,footway,,False,True,2.4608812334294674,"LINESTRING (-98.4917698 29.4228305, -98.4917934 29.4228387)",,,,,,,,,
9325429356,9325429351,0,1198486715,footway,,False,False,11.305827961688912,"LINESTRING (-98.4917698 29.4228305, -98.4917282 29.4227355)",,,,,,,,,
9325429357,149700049,0,100057991,secondary,South Saint Mary's Street,True,False,10.317802099052011,"LINESTRING (-98.4916651 29.4227943, -98.491629 29.422707)",3,,,,,,,,
9325429357,9152106089,0,990437529,footway,,False,False,8.888950270997777,"LINESTRING (-98.4916651 29.4227943, -98.4915798 29.4227648)",,,,,,,,,
9325429357,9325429356,0,990437529,footway,,False,True,10.91020422040705,"LINESTRING (-98.4916651 29.4227943, -98.4917698 29.4228305)",,,,,,,,,
9325429358,7222234769,0,773744957,service,,False,True,7.500328283902705,"LINESTRING (-98.4903244 29.424205, -98.4903033 29.4242699)",,,,,,private,,,
9325429358,9152106096,0,990437534,footway,,False,False,37.30982675823457,"LINESTRING (-98.4903244 29.424205, -98.4899515 29.4241208)",,,,,,,,,
9325429358,9550504153,0,990437534,footway,,False,True,9.837585825577316,"LINESTRING (-98.4903244 29.424205, -98.4904229 29.4242266)",,,,,,,,,
9325429358,7222234774,0,773744957,service,,False,False,9.950809706430823,"LINESTRING (-98.4903244 29.424205, -98.4903416 29.4241519, -98.490345 29.4241415, -98.4903528 29.424119)",,,,,,private,,,
9325429367,9152106084,0,990437525,footway,,False,False,5.267286267667725,"LINESTRING (-98.4916782 29.423906, -98.4916265 29.4238913)",,,,,,,,,
9325429367,5937395418,0,990437525,footway,,False,True,8.405275930831646,"LINESTRING (-98.4916782 29.423906, -98.4917617 29.4239266)",,,,,,,,,
9325429367,11781899359,0,150026500,secondary,South Saint Mary's Street,True,False,20.10310827112958,"LINESTRING (-98.4916782 29.423906, -98.4916965 29.4238469, -98.4917329 29.4237316)",3,,,,,,,,
9325429368,11781899360,0,150026504,primary,West Market Street,True,False,18.786568168545163,"LINESTRING (-98.4916008 29.4239682, -98.4914187 29.42391)",4,,,,,,,,
9325429368,9152106085,0,990437526,footway,,False,False,8.52254143979684,"LINESTRING (-98.4916008 29.4239682, -98.4915792 29.4240425)",,,,,,,,,
9325429368,9152106084,0,990437526,footway,,False,True,8.905813286088026,"LINESTRING (-98.4916008 29.4239682, -98.4916265 29.4238913)",,,,,,,,,
9325429369,149729981,0,15184266,secondary,South Saint Mary's Street,True,False,8.220279546382661,"LINESTRING (-98.491631 29.4240564, -98.491653 29.423985)",3,,,,,,,,
9325429369,9152106082,0,990437527,footway,,False,False,8.793641655499192,"LINESTRING (-98.491631 29.4240564, -98.4917178 29.4240796)",,,,,,,,,
9325429369,9152106085,0,990437527,footway,,False,True,5.249611383981142,"LINESTRING (-98.491631 29.4240564, -98.4915792 29.4240425)",,,,,,,,,
9325429370,149729981,0,94232403,primary,West Market Street,True,False,8.801693139658397,"LINESTRING (-98.4917396 29.424009, -98.491653 29.423985)",4,,,,,,,,
9325429370,5937395418,0,990437524,footway,,False,False,9.409164108784847,"LINESTRING (-98.4917396 29.424009, -98.4917617 29.4239266)",,,,,,,,,
9325429370,9152106082,0,990437524,footway,,False,True,8.12934393282304,"LINESTRING (-98.4917396 29.424009, -98.4917178 29.4240796)",,,,,,,,,
9325429375,5937395416,0,628862221,footway,,False,True,7.664218942886348,"LINESTRING (-98.4918443 29.4236386, -98.4917677 29.4236213)",,,,,,,,,
9325429375,5937395418,0,990437528,footway,,False,True,33.00830208180635,"LINESTRING (-98.4918443 29.4236386, -98.4917617 29.4239266)",,,,,,,,,
9325429375,5937395413,0,"[628862221, 628862222]",footway,,False,False,10.701278878726134,"LINESTRING (-98.4918443 29.4236386, -98.4918706 29.4236445, -98.4919513 29.4236626)",,,,yes,,,,,
9325429375,9152106088,0,"[990437528, 1010777997, 1010777998]",footway,,False,False,91.1270996267811,"LINESTRING (-98.4918443 29.4236386, -98.4919084 29.4234074, -98.4919024 29.4232046, -98.4918925 29.4231331, -98.4917934 29.4228387)",,,,yes,,,,,
9325429376,3958776895,0,392689988,service,,False,False,11.7042657660581,"LINESTRING (-98.4986279 29.4244361, -98.4986414 29.4243315)",,,,,,private,parking_aisle,,
9325429376,3958776903,0,392689988,service,,False,True,12.195874491228444,"LINESTRING (-98.4986279 29.4244361, -98.4986226 29.4244776, -98.4986139 29.4245451)",,,,,,private,parking_aisle,,
9325429376,9325429377,0,1010778001,footway,,False,False,40.96929895731091,"LINESTRING (-98.4986279 29.4244361, -98.4989806 29.4244634, -98.4990485 29.4244737)",,,,,,,,,
9325429376,9325429393,0,1010778001,footway,,False,True,22.27408423908532,"LINESTRING (-98.4986279 29.4244361, -98.4984799 29.4244246, -98.4983997 29.4244367)",,,,,,,,,
9325429377,1460240530,0,392689987,service,,False,True,10.177692284552327,"LINESTRING (-98.4990485 29.4244737, -98.4990429 29.4243823)",,,,,,private,parking_aisle,,
9325429377,9325429378,0,1010778001,footway,,False,False,26.271419965617834,"LINESTRING (-98.4990485 29.4244737, -98.4993157 29.4245144)",,,,,,,,,
